component_name,field_number,field_name,field_type,required,component_path
CashSettlTermGrp,40035,CashSettlRecoveryFactor,FLOAT,N,CashSettlTermGrp/NoCashSettlTerms
CashSettlTermGrp,40036,CashSettlFixedTermIndicator,BOOLEAN,N,CashSettlTermGrp/NoCashSettlTerms
CashSettlTermGrp,40037,CashSettlAccruedInterestIndicator,BOOLEAN,N,CashSettlTermGrp/NoCashSettlTerms
CashSettlTermGrp,40038,CashSettlValuationMethod,INT,N,CashSettlTermGrp/NoCashSettlTerms
CashSettlTermGrp,40039,CashSettlTermXID,XID,N,CashSettlTermGrp/NoCashSettlTerms
ClearingAccountTypeGrp,1918,NoClearingAccountTypes,GROUP,N,ClearingAccountTypeGrp
ClearingAccountTypeGrp,1816,ClearingAccountType,INT,N,ClearingAccountTypeGrp/NoClearingAccountTypes
ClearingPriceParametersGrp,2580,NoClearingPriceParameters,GROUP,N,ClearingPriceParametersGrp
ClearingPriceParametersGrp,2581,BusinessDayType,INT,N,ClearingPriceParametersGrp/NoClearingPriceParameters
ClearingPriceParametersGrp,2582,ClearingPriceOffset,PRICEOFFSET,N,ClearingPriceParametersGrp/NoClearingPriceParameters
ClearingPriceParametersGrp,2583,VegaMultiplier,FLOAT,N,ClearingPriceParametersGrp/NoClearingPriceParameters
ClearingPriceParametersGrp,2584,AnnualTradingBusinessDays,INT,N,ClearingPriceParametersGrp/NoClearingPriceParameters
ClearingPriceParametersGrp,2585,TotalTradingBusinessDays,INT,N,ClearingPriceParametersGrp/NoClearingPriceParameters
ClearingPriceParametersGrp,2586,TradingBusinessDays,INT,N,ClearingPriceParametersGrp/NoClearingPriceParameters
ClearingPriceParametersGrp,2588,StandardVariance,FLOAT,N,ClearingPriceParametersGrp/NoClearingPriceParameters
ClearingPriceParametersGrp,2587,RealizedVariance,FLOAT,N,ClearingPriceParametersGrp/NoClearingPriceParameters
ClearingPriceParametersGrp,2589,RelatedClosePrice,PRICE,N,ClearingPriceParametersGrp/NoClearingPriceParameters
ClearingPriceParametersGrp,1190,RiskFreeRate,FLOAT,N,ClearingPriceParametersGrp/NoClearingPriceParameters
ClearingPriceParametersGrp,2590,OvernightInterestRate,FLOAT,N,ClearingPriceParametersGrp/NoClearingPriceParameters
ClearingPriceParametersGrp,2591,AccumulatedReturnModifiedVariationMargin,FLOAT,N,ClearingPriceParametersGrp/NoClearingPriceParameters
ClearingPriceParametersGrp,1592,DiscountFactor,FLOAT,N,ClearingPriceParametersGrp/NoClearingPriceParameters
ClearingPriceParametersGrp,1188,Volatility,FLOAT,N,ClearingPriceParametersGrp/NoClearingPriceParameters
ClearingPriceParametersGrp,2528,ClearingSettlPrice,PRICE,N,ClearingPriceParametersGrp/NoClearingPriceParameters
ClearingPriceParametersGrp,2592,CalculationMethod,INT,N,ClearingPriceParametersGrp/NoClearingPriceParameters
ClrInstGrp,576,NoClearingInstructions,GROUP,N,ClrInstGrp
ClrInstGrp,577,ClearingInstruction,INT,N,ClrInstGrp/NoClearingInstructions
CollInqQualGrp,938,NoCollInquiryQualifier,GROUP,N,CollInqQualGrp
CollInqQualGrp,896,CollInquiryQualifier,INT,N,CollInqQualGrp/NoCollInquiryQualifier
CollateralAmountGrp,1703,NoCollateralAmounts,GROUP,N,CollateralAmountGrp
CollateralAmountGrp,1704,CurrentCollateralAmount,AMT,N,CollateralAmountGrp/NoCollateralAmounts
CollateralAmountGrp,1705,CollateralCurrency,CURRENCY,N,CollateralAmountGrp/NoCollateralAmounts
CollateralAmountGrp,2929,CollateralCurrencyCodeSource,STRING,N,CollateralAmountGrp/NoCollateralAmounts
CollateralAmountGrp,2632,CollateralAmountType,INT,N,CollateralAmountGrp/NoCollateralAmounts
CollateralAmountGrp,2090,CollateralFXRate,FLOAT,N,CollateralAmountGrp/NoCollateralAmounts
CollateralAmountGrp,2091,CollateralFXRateCalc,CHAR,N,CollateralAmountGrp/NoCollateralAmounts
CollateralAmountGrp,1706,CollateralType,STRING,N,CollateralAmountGrp/NoCollateralAmounts
CollateralAmountGrp,2092,CollateralAmountMarketSegmentID,STRING,N,CollateralAmountGrp/NoCollateralAmounts
CollateralAmountGrp,2093,CollateralAmountMarketID,STRING,N,CollateralAmountGrp/NoCollateralAmounts
CollateralAmountGrp,1902,HaircutIndicator,BOOLEAN,N,CollateralAmountGrp/NoCollateralAmounts
CollateralAmountGrp,2350,CollateralPortfolioID,STRING,N,CollateralAmountGrp/NoCollateralAmounts
CollateralAmountGrp,2690,CollateralPercentOverage,PERCENTAGE,N,CollateralAmountGrp/NoCollateralAmounts
CollateralAmountGrp,2689,CollateralMarketPrice,PRICE,N,CollateralAmountGrp/NoCollateralAmounts
CollateralAmountGrp,2840,CollateralReinvestmentRate,PERCENTAGE,N,CollateralAmountGrp/NoCollateralAmounts
CollateralAmountGrp,2841,UnderlyingRefID,STRING,N,CollateralAmountGrp/NoCollateralAmounts
CollateralReinvestmentGrp,2845,NoCollateralReinvestments,GROUP,N,CollateralReinvestmentGrp
CollateralReinvestmentGrp,2844,CollateralReinvestmentType,INT,N,CollateralReinvestmentGrp/NoCollateralReinvestments
CollateralReinvestmentGrp,2842,CollateralReinvestmentAmount,AMT,N,CollateralReinvestmentGrp/NoCollateralReinvestments
CollateralReinvestmentGrp,2843,CollateralReinvestmentCurrency,CURRENCY,N,CollateralReinvestmentGrp/NoCollateralReinvestments
CollateralReinvestmentGrp,2931,CollateralReinvestmentCurrencyCodeSource,STRING,N,CollateralReinvestmentGrp/NoCollateralReinvestments
CommissionData,12,Commission,AMT,N,CommissionData
CommissionData,13,CommType,CHAR,N,CommissionData
CommissionData,479,CommCurrency,CURRENCY,N,CommissionData
CommissionData,2922,CommCurrencyCodeSource,STRING,N,CommissionData
CommissionData,1233,CommRate,FLOAT,N,CommissionData
CommissionData,1238,CommUnitOfMeasure,STRING,N,CommissionData
CommissionData,497,FundRenewWaiv,CHAR,N,CommissionData
CommissionDataGrp,2639,NoCommissions,GROUP,N,CommissionDataGrp
CommissionDataGrp,2640,CommissionAmount,AMT,N,CommissionDataGrp/NoCommissions
CommissionDataGrp,2641,CommissionAmountType,INT,N,CommissionDataGrp/NoCommissions
CommissionDataGrp,2725,CommissionAmountSubType,INT,N,CommissionDataGrp/NoCommissions
CommissionDataGrp,2642,CommissionBasis,CHAR,N,CommissionDataGrp/NoCommissions
CommissionDataGrp,2643,CommissionCurrency,CURRENCY,N,CommissionDataGrp/NoCommissions
CommissionDataGrp,2923,CommissionCurrencyCodeSource,STRING,N,CommissionDataGrp/NoCommissions
CommissionDataGrp,2644,CommissionUnitOfMeasure,STRING,N,CommissionDataGrp/NoCommissions
CommissionDataGrp,2645,CommissionUnitOfMeasureCurrency,CURRENCY,N,CommissionDataGrp/NoCommissions
CommissionDataGrp,2924,CommissionUnitOfMeasureCurrencyCodeSource,STRING,N,CommissionDataGrp/NoCommissions
CommissionDataGrp,2646,CommissionRate,FLOAT,N,CommissionDataGrp/NoCommissions
CommissionDataGrp,2647,CommissionSharedIndicator,BOOLEAN,N,CommissionDataGrp/NoCommissions
CommissionDataGrp,2648,CommissionAmountShared,AMT,N,CommissionDataGrp/NoCommissions
CommissionDataGrp,2649,CommissionLegRefID,STRING,N,CommissionDataGrp/NoCommissions
CommissionDataGrp,2650,CommissionDesc,STRING,N,CommissionDataGrp/NoCommissions
CommissionDataGrp,2651,EncodedCommissionDescLen,LENGTH,N,CommissionDataGrp/NoCommissions
CommissionDataGrp,2652,EncodedCommissionDesc,DATA,N,CommissionDataGrp/NoCommissions
CompIDReqGrp,936,NoCompIDs,GROUP,N,CompIDReqGrp
CompIDReqGrp,930,RefCompID,STRING,N,CompIDReqGrp/NoCompIDs
CompIDReqGrp,931,RefSubID,STRING,N,CompIDReqGrp/NoCompIDs
CompIDReqGrp,283,LocationID,STRING,N,CompIDReqGrp/NoCompIDs
CompIDReqGrp,284,DeskID,STRING,N,CompIDReqGrp/NoCompIDs
CompIDStatGrp,936,NoCompIDs,GROUP,N,CompIDStatGrp
CompIDStatGrp,930,RefCompID,STRING,Y,CompIDStatGrp/NoCompIDs
CompIDStatGrp,931,RefSubID,STRING,N,CompIDStatGrp/NoCompIDs
CompIDStatGrp,283,LocationID,STRING,N,CompIDStatGrp/NoCompIDs
CompIDStatGrp,284,DeskID,STRING,N,CompIDStatGrp/NoCompIDs
CompIDStatGrp,928,StatusValue,INT,Y,CompIDStatGrp/NoCompIDs
CompIDStatGrp,929,StatusText,STRING,N,CompIDStatGrp/NoCompIDs
ComplexEventAveragingObservationGrp,40994,NoComplexEventAveragingObservations,GROUP,N,ComplexEventAveragingObservationGrp
ComplexEventAveragingObservationGrp,40995,ComplexEventAveragingObservationNumber,INT,N,ComplexEventAveragingObservationGrp/NoComplexEventAveragingObservations
ComplexEventAveragingObservationGrp,40996,ComplexEventAveragingWeight,FLOAT,N,ComplexEventAveragingObservationGrp/NoComplexEventAveragingObservations
ComplexEventCreditEventGrp,40997,NoComplexEventCreditEvents,GROUP,N,ComplexEventCreditEventGrp
ComplexEventCreditEventGrp,40998,ComplexEventCreditEventType,STRING,N,ComplexEventCreditEventGrp/NoComplexEventCreditEvents
ComplexEventCreditEventGrp,40999,ComplexEventCreditEventValue,STRING,N,ComplexEventCreditEventGrp/NoComplexEventCreditEvents
ComplexEventCreditEventGrp,41000,ComplexEventCreditEventCurrency,CURRENCY,N,ComplexEventCreditEventGrp/NoComplexEventCreditEvents
ComplexEventCreditEventGrp,41001,ComplexEventCreditEventPeriod,INT,N,ComplexEventCreditEventGrp/NoComplexEventCreditEvents
ComplexEventCreditEventGrp,41002,ComplexEventCreditEventUnit,STRING,N,ComplexEventCreditEventGrp/NoComplexEventCreditEvents
ComplexEventCreditEventGrp,41003,ComplexEventCreditEventDayType,INT,N,ComplexEventCreditEventGrp/NoComplexEventCreditEvents
ComplexEventCreditEventGrp,41004,ComplexEventCreditEventRateSource,INT,N,ComplexEventCreditEventGrp/NoComplexEventCreditEvents
ComplexEventCreditEventQualifierGrp,41005,NoComplexEventCreditEventQualifiers,GROUP,N,ComplexEventCreditEventQualifierGrp
ComplexEventCreditEventQualifierGrp,41006,ComplexEventCreditEventQualifier,CHAR,N,ComplexEventCreditEventQualifierGrp/NoComplexEventCreditEventQualifiers
ComplexEventCreditEventSourceGrp,41029,NoComplexEventCreditEventSources,GROUP,N,ComplexEventCreditEventSourceGrp
ComplexEventCreditEventSourceGrp,41030,ComplexEventCreditEventSource,STRING,N,ComplexEventCreditEventSourceGrp/NoComplexEventCreditEventSources
ComplexEventDateBusinessCenterGrp,41018,NoComplexEventDateBusinessCenters,GROUP,N,ComplexEventDateBusinessCenterGrp
ComplexEventDateBusinessCenterGrp,41019,ComplexEventDateBusinessCenter,STRING,N,ComplexEventDateBusinessCenterGrp/NoComplexEventDateBusinessCenters
ComplexEventDates,1491,NoComplexEventDates,GROUP,N,ComplexEventDates
ComplexEventDates,1492,ComplexEventStartDate,UTCDATEONLY,N,ComplexEventDates/NoComplexEventDates
ComplexEventDates,1493,ComplexEventEndDate,UTCDATEONLY,N,ComplexEventDates/NoComplexEventDates
ComplexEventPeriodDateGrp,41007,NoComplexEventPeriodDateTimes,GROUP,N,ComplexEventPeriodDateGrp
ComplexEventPeriodDateGrp,41008,ComplexEventPeriodDate,LOCALMKTDATE,N,ComplexEventPeriodDateGrp/NoComplexEventPeriodDateTimes
ComplexEventPeriodDateGrp,41009,ComplexEventPeriodTime,LOCALMKTTIME,N,ComplexEventPeriodDateGrp/NoComplexEventPeriodDateTimes
ComplexEventPeriodGrp,41010,NoComplexEventPeriods,GROUP,N,ComplexEventPeriodGrp
ComplexEventPeriodGrp,41011,ComplexEventPeriodType,INT,N,ComplexEventPeriodGrp/NoComplexEventPeriods
ComplexEventPeriodGrp,41012,ComplexEventBusinessCenter,STRING,N,ComplexEventPeriodGrp/NoComplexEventPeriods
ComplexEventRateSourceGrp,41013,NoComplexEventRateSources,GROUP,N,ComplexEventRateSourceGrp
ComplexEventRateSourceGrp,41014,ComplexEventRateSource,INT,N,ComplexEventRateSourceGrp/NoComplexEventRateSources
ComplexEventRateSourceGrp,41015,ComplexEventRateSourceType,INT,N,ComplexEventRateSourceGrp/NoComplexEventRateSources
ComplexEventRateSourceGrp,41016,ComplexEventReferencePage,STRING,N,ComplexEventRateSourceGrp/NoComplexEventRateSources
ComplexEventRateSourceGrp,41017,ComplexEventReferencePageHeading,STRING,N,ComplexEventRateSourceGrp/NoComplexEventRateSources
ComplexEventRelativeDate,41020,ComplexEventDateUnadjusted,LOCALMKTDATE,N,ComplexEventRelativeDate
ComplexEventRelativeDate,41021,ComplexEventDateRelativeTo,INT,N,ComplexEventRelativeDate
ComplexEventRelativeDate,41022,ComplexEventDateOffsetPeriod,INT,N,ComplexEventRelativeDate
ComplexEventRelativeDate,41023,ComplexEventDateOffsetUnit,STRING,N,ComplexEventRelativeDate
ComplexEventRelativeDate,41024,ComplexEventDateOffsetDayType,INT,N,ComplexEventRelativeDate
ComplexEventRelativeDate,41025,ComplexEventDateBusinessDayConvention,INT,N,ComplexEventRelativeDate
ComplexEventRelativeDate,41018,NoComplexEventDateBusinessCenters,GROUP,N,ComplexEventRelativeDate/ComplexEventDateBusinessCenterGrp
ComplexEventRelativeDate,41019,ComplexEventDateBusinessCenter,STRING,N,ComplexEventRelativeDate/ComplexEventDateBusinessCenterGrp/NoComplexEventDateBusinessCenters
ComplexEventRelativeDate,41026,ComplexEventDateAdjusted,LOCALMKTDATE,N,ComplexEventRelativeDate
ComplexEventRelativeDate,41027,ComplexEventFixingTime,LOCALMKTTIME,N,ComplexEventRelativeDate
ComplexEventRelativeDate,41028,ComplexEventFixingTimeBusinessCenter,STRING,N,ComplexEventRelativeDate
ComplexEventScheduleGrp,41031,NoComplexEventSchedules,GROUP,N,ComplexEventScheduleGrp
ComplexEventScheduleGrp,41032,ComplexEventScheduleStartDate,LOCALMKTDATE,N,ComplexEventScheduleGrp/NoComplexEventSchedules
ComplexEventScheduleGrp,41033,ComplexEventScheduleEndDate,LOCALMKTDATE,N,ComplexEventScheduleGrp/NoComplexEventSchedules
ComplexEventScheduleGrp,41034,ComplexEventScheduleFrequencyPeriod,INT,N,ComplexEventScheduleGrp/NoComplexEventSchedules
ComplexEventScheduleGrp,41035,ComplexEventScheduleFrequencyUnit,STRING,N,ComplexEventScheduleGrp/NoComplexEventSchedules
ComplexEventScheduleGrp,41036,ComplexEventScheduleRollConvention,STRING,N,ComplexEventScheduleGrp/NoComplexEventSchedules
ComplexEventTimes,1494,NoComplexEventTimes,GROUP,N,ComplexEventTimes
ComplexEventTimes,1495,ComplexEventStartTime,UTCTIMEONLY,N,ComplexEventTimes/NoComplexEventTimes
ComplexEventTimes,1496,ComplexEventEndTime,UTCTIMEONLY,N,ComplexEventTimes/NoComplexEventTimes
ComplexEvents,1483,NoComplexEvents,GROUP,N,ComplexEvents
ComplexEvents,1484,ComplexEventType,INT,N,ComplexEvents/NoComplexEvents
ComplexEvents,2117,ComplexOptPayoutPaySide,INT,N,ComplexEvents/NoComplexEvents
ComplexEvents,2118,ComplexOptPayoutReceiveSide,INT,N,ComplexEvents/NoComplexEvents
ComplexEvents,2119,ComplexOptPayoutUnderlier,STRING,N,ComplexEvents/NoComplexEvents
ComplexEvents,1485,ComplexOptPayoutAmount,AMT,N,ComplexEvents/NoComplexEvents
ComplexEvents,2120,ComplexOptPayoutPercentage,PERCENTAGE,N,ComplexEvents/NoComplexEvents
ComplexEvents,2121,ComplexOptPayoutTime,INT,N,ComplexEvents/NoComplexEvents
ComplexEvents,2122,ComplexOptPayoutCurrency,CURRENCY,N,ComplexEvents/NoComplexEvents
ComplexEvents,2941,ComplexOptPayoutCurrencyCodeSource,STRING,N,ComplexEvents/NoComplexEvents
ComplexEvents,1486,ComplexEventPrice,PRICE,N,ComplexEvents/NoComplexEvents
ComplexEvents,2123,ComplexEventPricePercentage,PERCENTAGE,N,ComplexEvents/NoComplexEvents
ComplexEvents,1487,ComplexEventPriceBoundaryMethod,INT,N,ComplexEvents/NoComplexEvents
ComplexEvents,1488,ComplexEventPriceBoundaryPrecision,PERCENTAGE,N,ComplexEvents/NoComplexEvents
ComplexEvents,1489,ComplexEventPriceTimeType,INT,N,ComplexEvents/NoComplexEvents
ComplexEvents,1490,ComplexEventCondition,INT,N,ComplexEvents/NoComplexEvents
ComplexEvents,2124,ComplexEventCurrencyOne,CURRENCY,N,ComplexEvents/NoComplexEvents
ComplexEvents,2942,ComplexEventCurrencyOneCodeSource,STRING,N,ComplexEvents/NoComplexEvents
ComplexEvents,2125,ComplexEventCurrencyTwo,CURRENCY,N,ComplexEvents/NoComplexEvents
ComplexEvents,2943,ComplexEventCurrencyTwoCodeSource,STRING,N,ComplexEvents/NoComplexEvents
ComplexEvents,2126,ComplexEventQuoteBasis,INT,N,ComplexEvents/NoComplexEvents
ComplexEvents,2127,ComplexEventFixedFXRate,FLOAT,N,ComplexEvents/NoComplexEvents
ComplexEvents,2407,ComplexEventSpotRate,PRICE,N,ComplexEvents/NoComplexEvents
ComplexEvents,2408,ComplexEventForwardPoints,PRICEOFFSET,N,ComplexEvents/NoComplexEvents
ComplexEvents,2128,ComplexEventDeterminationMethod,STRING,N,ComplexEvents/NoComplexEvents
ComplexEvents,2129,ComplexEventCalculationAgent,INT,N,ComplexEvents/NoComplexEvents
ComplexEvents,2130,ComplexEventStrikePrice,PRICE,N,ComplexEvents/NoComplexEvents
ComplexEvents,2131,ComplexEventStrikeFactor,FLOAT,N,ComplexEvents/NoComplexEvents
ComplexEvents,2132,ComplexEventStrikeNumberOfOptions,INT,N,ComplexEvents/NoComplexEvents
ComplexEvents,2133,ComplexEventCreditEventsXIDRef,XIDREF,N,ComplexEvents/NoComplexEvents
ComplexEvents,2134,ComplexEventCreditEventNotifyingParty,INT,N,ComplexEvents/NoComplexEvents
ComplexEvents,2135,ComplexEventCreditEventBusinessCenter,STRING,N,ComplexEvents/NoComplexEvents
ComplexEvents,2136,ComplexEventCreditEventStandardSources,BOOLEAN,N,ComplexEvents/NoComplexEvents
ComplexEvents,2137,ComplexEventCreditEventMinimumSources,INT,N,ComplexEvents/NoComplexEvents
ComplexEvents,2597,ComplexEventFuturesPriceValuation,BOOLEAN,N,ComplexEvents/NoComplexEvents
ComplexEvents,2598,ComplexEventOptionsPriceValuation,BOOLEAN,N,ComplexEvents/NoComplexEvents
ComplexEvents,2599,ComplexEventPVFinalPriceElectionFallback,INT,N,ComplexEvents/NoComplexEvents
ComplexEvents,2138,ComplexEventXID,XID,N,ComplexEvents/NoComplexEvents
ComplexEvents,2139,ComplexEventXIDRef,XIDREF,N,ComplexEvents/NoComplexEvents
ContAmtGrp,518,NoContAmts,GROUP,N,ContAmtGrp
ContAmtGrp,519,ContAmtType,INT,N,ContAmtGrp/NoContAmts
ContAmtGrp,520,ContAmtValue,FLOAT,N,ContAmtGrp/NoContAmts
ContAmtGrp,521,ContAmtCurr,CURRENCY,N,ContAmtGrp/NoContAmts
ContraGrp,382,NoContraBrokers,GROUP,N,ContraGrp
ContraGrp,375,ContraBroker,STRING,N,ContraGrp/NoContraBrokers
ContraGrp,337,ContraTrader,STRING,N,ContraGrp/NoContraBrokers
ContraGrp,437,ContraTradeQty,QTY,N,ContraGrp/NoContraBrokers
ContraGrp,438,ContraTradeTime,UTCTIMESTAMP,N,ContraGrp/NoContraBrokers
ContraGrp,655,ContraLegRefID,STRING,N,ContraGrp/NoContraBrokers
CpctyConfGrp,862,NoCapacities,GROUP,N,CpctyConfGrp
CpctyConfGrp,528,OrderCapacity,CHAR,Y,CpctyConfGrp/NoCapacities
CpctyConfGrp,529,OrderRestrictions,MULTIPLECHARVALUE,N,CpctyConfGrp/NoCapacities
CpctyConfGrp,863,OrderCapacityQty,QTY,N,CpctyConfGrp/NoCapacities
DateAdjustment,40921,BusinessDayConvention,INT,N,DateAdjustment
DateAdjustment,40278,NoBusinessCenters,GROUP,N,DateAdjustment/BusinessCenterGrp
DateAdjustment,40471,BusinessCenter,STRING,N,DateAdjustment/BusinessCenterGrp/NoBusinessCenters
DateAdjustment,40922,DateRollConvention,STRING,N,DateAdjustment
DeliveryScheduleGrp,41037,NoDeliverySchedules,GROUP,N,DeliveryScheduleGrp
DeliveryScheduleGrp,41038,DeliveryScheduleType,INT,N,DeliveryScheduleGrp/NoDeliverySchedules
DeliveryScheduleGrp,41039,DeliveryScheduleXID,XID,N,DeliveryScheduleGrp/NoDeliverySchedules
DeliveryScheduleGrp,41040,DeliveryScheduleNotional,QTY,N,DeliveryScheduleGrp/NoDeliverySchedules
DeliveryScheduleGrp,41041,DeliveryScheduleNotionalUnitOfMeasure,STRING,N,DeliveryScheduleGrp/NoDeliverySchedules
DeliveryScheduleGrp,41042,DeliveryScheduleNotionalCommodityFrequency,INT,N,DeliveryScheduleGrp/NoDeliverySchedules
DeliveryScheduleGrp,41043,DeliveryScheduleNegativeTolerance,FLOAT,N,DeliveryScheduleGrp/NoDeliverySchedules
DeliveryScheduleGrp,41044,DeliverySchedulePositiveTolerance,FLOAT,N,DeliveryScheduleGrp/NoDeliverySchedules
DeliveryScheduleGrp,41045,DeliveryScheduleToleranceUnitOfMeasure,STRING,N,DeliveryScheduleGrp/NoDeliverySchedules
DeliveryScheduleGrp,41046,DeliveryScheduleToleranceType,INT,N,DeliveryScheduleGrp/NoDeliverySchedules
DeliveryScheduleGrp,41047,DeliveryScheduleSettlCountry,COUNTRY,N,DeliveryScheduleGrp/NoDeliverySchedules
DeliveryScheduleGrp,41048,DeliveryScheduleSettlTimeZone,STRING,N,DeliveryScheduleGrp/NoDeliverySchedules
DeliveryScheduleGrp,41049,DeliveryScheduleSettlFlowType,INT,N,DeliveryScheduleGrp/NoDeliverySchedules
DeliveryScheduleGrp,41050,DeliveryScheduleSettlHolidaysProcessingInstruction,INT,N,DeliveryScheduleGrp/NoDeliverySchedules
DeliveryScheduleSettlDayGrp,41051,NoDeliveryScheduleSettlDays,GROUP,N,DeliveryScheduleSettlDayGrp
DeliveryScheduleSettlDayGrp,41052,DeliveryScheduleSettlDay,INT,N,DeliveryScheduleSettlDayGrp/NoDeliveryScheduleSettlDays
DeliveryScheduleSettlDayGrp,41053,DeliveryScheduleSettlTotalHours,INT,N,DeliveryScheduleSettlDayGrp/NoDeliveryScheduleSettlDays
DeliveryScheduleSettlTimeGrp,41054,NoDeliveryScheduleSettlTimes,GROUP,N,DeliveryScheduleSettlTimeGrp
DeliveryScheduleSettlTimeGrp,41055,DeliveryScheduleSettlStart,STRING,N,DeliveryScheduleSettlTimeGrp/NoDeliveryScheduleSettlTimes
DeliveryScheduleSettlTimeGrp,41056,DeliveryScheduleSettlEnd,STRING,N,DeliveryScheduleSettlTimeGrp/NoDeliveryScheduleSettlTimes
DeliveryScheduleSettlTimeGrp,41057,DeliveryScheduleSettlTimeType,INT,N,DeliveryScheduleSettlTimeGrp/NoDeliveryScheduleSettlTimes
DeliveryStream,41058,DeliveryStreamType,INT,N,DeliveryStream
DeliveryStream,41085,NoDeliveryStreamCommoditySources,GROUP,N,DeliveryStream/DeliveryStreamCommoditySourceGrp
DeliveryStream,41086,DeliveryStreamCommoditySource,STRING,N,DeliveryStream/DeliveryStreamCommoditySourceGrp/NoDeliveryStreamCommoditySources
DeliveryStream,41059,DeliveryStreamPipeline,STRING,N,DeliveryStream
DeliveryStream,41060,DeliveryStreamEntryPoint,STRING,N,DeliveryStream
DeliveryStream,41061,DeliveryStreamWithdrawalPoint,STRING,N,DeliveryStream
DeliveryStream,41062,DeliveryStreamDeliveryPoint,STRING,N,DeliveryStream
DeliveryStream,42192,DeliveryStreamDeliveryPointSource,INT,N,DeliveryStream
DeliveryStream,42193,DeliveryStreamDeliveryPointDesc,STRING,N,DeliveryStream
DeliveryStream,41063,DeliveryStreamDeliveryRestriction,INT,N,DeliveryStream
DeliveryStream,41064,DeliveryStreamDeliveryContingency,STRING,N,DeliveryStream
DeliveryStream,41065,DeliveryStreamDeliveryContingentPartySide,INT,N,DeliveryStream
DeliveryStream,41066,DeliveryStreamDeliverAtSourceIndicator,BOOLEAN,N,DeliveryStream
DeliveryStream,41067,DeliveryStreamRiskApportionment,STRING,N,DeliveryStream
DeliveryStream,41218,DeliveryStreamRiskApportionmentSource,STRING,N,DeliveryStream
DeliveryStream,41081,NoDeliveryStreamCycles,GROUP,N,DeliveryStream/DeliveryStreamCycleGrp
DeliveryStream,41082,DeliveryStreamCycleDesc,STRING,N,DeliveryStream/DeliveryStreamCycleGrp/NoDeliveryStreamCycles
DeliveryStream,41083,EncodedDeliveryStreamCycleDescLen,LENGTH,N,DeliveryStream/DeliveryStreamCycleGrp/NoDeliveryStreamCycles
DeliveryStream,41084,EncodedDeliveryStreamCycleDesc,DATA,N,DeliveryStream/DeliveryStreamCycleGrp/NoDeliveryStreamCycles
DeliveryStream,41068,DeliveryStreamTitleTransferLocation,STRING,N,DeliveryStream
DeliveryStream,41069,DeliveryStreamTitleTransferCondition,INT,N,DeliveryStream
DeliveryStream,41070,DeliveryStreamImporterOfRecord,STRING,N,DeliveryStream
DeliveryStream,41071,DeliveryStreamNegativeTolerance,FLOAT,N,DeliveryStream
DeliveryStream,41072,DeliveryStreamPositiveTolerance,FLOAT,N,DeliveryStream
DeliveryStream,41073,DeliveryStreamToleranceUnitOfMeasure,STRING,N,DeliveryStream
DeliveryStream,41074,DeliveryStreamToleranceType,INT,N,DeliveryStream
DeliveryStream,41075,DeliveryStreamToleranceOptionSide,INT,N,DeliveryStream
DeliveryStream,41076,DeliveryStreamTotalPositiveTolerance,PERCENTAGE,N,DeliveryStream
DeliveryStream,41077,DeliveryStreamTotalNegativeTolerance,PERCENTAGE,N,DeliveryStream
DeliveryStream,41078,DeliveryStreamNotionalConversionFactor,FLOAT,N,DeliveryStream
DeliveryStream,41079,DeliveryStreamTransportEquipment,STRING,N,DeliveryStream
DeliveryStream,41080,DeliveryStreamElectingPartySide,INT,N,DeliveryStream
DeliveryStream,43094,DeliveryStreamRouteOrCharter,STRING,N,DeliveryStream
DeliveryStreamCommoditySourceGrp,41085,NoDeliveryStreamCommoditySources,GROUP,N,DeliveryStreamCommoditySourceGrp
DeliveryStreamCommoditySourceGrp,41086,DeliveryStreamCommoditySource,STRING,N,DeliveryStreamCommoditySourceGrp/NoDeliveryStreamCommoditySources
DeliveryStreamCycleGrp,41081,NoDeliveryStreamCycles,GROUP,N,DeliveryStreamCycleGrp
